sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_out,C,나,W,lstm,2021-01-17,-83346.0
sell_out,C,나,W,lstm,2021-01-24,64608.0
sell_out,C,나,W,lstm,2021-01-31,85020.0
sell_out,C,나,W,lstm,2021-02-07,153326.0
sell_out,C,나,W,lstm,2021-02-14,39874.0
sell_out,C,나,W,lstm,2021-02-21,31202.0
sell_out,C,나,W,lstm,2021-02-28,33897.0
sell_out,C,나,W,lstm,2021-03-07,39388.0
sell_out,C,나,W,lstm,2021-03-14,53349.0
sell_out,C,나,W,lstm,2021-03-21,54846.0
sell_out,C,나,W,lstm,2021-03-28,184457.0
sell_out,C,마,W,lstm,2021-01-10,-1789138.0
sell_out,C,마,W,lstm,2021-01-17,-1035732.0
sell_out,C,마,W,lstm,2021-01-24,-2750229.0
sell_out,C,마,W,lstm,2021-01-31,-1323824.0
sell_out,C,마,W,lstm,2021-02-07,-351212.0
sell_out,C,마,W,lstm,2021-02-14,-1464761.0
sell_out,C,마,W,lstm,2021-02-21,2973367.0
sell_out,C,마,W,lstm,2021-02-28,-2471282.0
sell_out,C,마,W,lstm,2021-03-07,11064345.0
sell_out,C,마,W,lstm,2021-03-14,-2949278.0
sell_out,C,마,W,lstm,2021-03-21,3160869.0
sell_out,C,마,W,lstm,2021-03-28,-1860245.0
sell_out,C,all,W,lstm,2021-01-10,-154591.0
sell_out,C,all,W,lstm,2021-01-17,418043.0
sell_out,C,all,W,lstm,2021-01-24,429731.0
sell_out,C,all,W,lstm,2021-01-31,1692162.0
sell_out,C,all,W,lstm,2021-02-07,-918771.0
sell_out,C,all,W,lstm,2021-02-14,-4207150.0
sell_out,C,all,W,lstm,2021-02-21,-3357722.0
sell_out,C,all,W,lstm,2021-02-28,-457538.0
sell_out,C,all,W,lstm,2021-03-07,425419.0
sell_out,C,all,W,lstm,2021-03-14,1759705.0
sell_out,C,all,W,lstm,2021-03-21,423238.0
sell_out,C,all,W,lstm,2021-03-28,724267.0
sell_out,all,바,W,lstm,2021-01-10,-114831.0
sell_out,all,바,W,lstm,2021-01-17,321815.0
sell_out,all,바,W,lstm,2021-01-24,-14970.0
sell_out,all,바,W,lstm,2021-01-31,1225747.0
sell_out,all,바,W,lstm,2021-02-07,-659872.0
sell_out,all,바,W,lstm,2021-02-14,883748.0
sell_out,all,바,W,lstm,2021-02-21,-723852.0
sell_out,all,바,W,lstm,2021-02-28,-1157508.0
sell_out,all,바,W,lstm,2021-03-07,1093049.0
sell_out,all,바,W,lstm,2021-03-14,-1589938.0
sell_out,all,바,W,lstm,2021-03-21,924609.0
sell_out,all,바,W,lstm,2021-03-28,368102.0
sell_out,all,가,W,lstm,2021-01-10,46194.0
sell_out,all,가,W,lstm,2021-01-17,2520714.0
sell_out,all,가,W,lstm,2021-01-24,-323686.0
sell_out,all,가,W,lstm,2021-01-31,-3331361.0
sell_out,all,가,W,lstm,2021-02-07,1522521.0
sell_out,all,가,W,lstm,2021-02-14,180407.0
sell_out,all,가,W,lstm,2021-02-21,-641985.0
sell_out,all,가,W,lstm,2021-02-28,-208103.0
sell_out,all,가,W,lstm,2021-03-07,-20501.0
sell_out,all,가,W,lstm,2021-03-14,-143106.0
sell_out,all,가,W,lstm,2021-03-21,-802982.0
sell_out,all,가,W,lstm,2021-03-28,-5743560.0
sell_out,all,다,W,lstm,2021-01-10,-1904011.0
sell_out,all,다,W,lstm,2021-01-17,-1304954.0
sell_out,all,다,W,lstm,2021-01-24,-811316.0
sell_out,all,다,W,lstm,2021-01-31,667174.0
sell_out,all,다,W,lstm,2021-02-07,2205507.0
sell_out,all,다,W,lstm,2021-02-14,3590925.0
sell_out,all,다,W,lstm,2021-02-21,997470.0
sell_out,all,다,W,lstm,2021-02-28,-1247467.0
sell_out,all,다,W,lstm,2021-03-07,-4045962.0
sell_out,all,다,W,lstm,2021-03-14,-3217234.0
sell_out,all,다,W,lstm,2021-03-21,-2740930.0
sell_out,all,다,W,lstm,2021-03-28,-12236014.0
sell_out,all,나,W,lstm,2021-01-10,274345.0
sell_out,all,나,W,lstm,2021-01-17,535323.0
sell_out,all,나,W,lstm,2021-01-24,-37603.0
sell_out,all,나,W,lstm,2021-01-31,-931653.0
sell_out,all,나,W,lstm,2021-02-07,-929807.0
sell_out,all,나,W,lstm,2021-02-14,-1614651.0
sell_out,all,나,W,lstm,2021-02-21,-1203180.0
sell_out,all,나,W,lstm,2021-02-28,-743496.0
sell_out,all,나,W,lstm,2021-03-07,-93992.0
sell_out,all,나,W,lstm,2021-03-14,-146753.0
sell_out,all,나,W,lstm,2021-03-21,-94385.0
sell_out,all,나,W,lstm,2021-03-28,-304713.0
sell_out,all,라,W,lstm,2021-01-10,451562.0
sell_out,all,라,W,lstm,2021-01-17,137015.0
sell_out,all,라,W,lstm,2021-01-24,-266177.0
sell_out,all,라,W,lstm,2021-01-31,-765751.0
sell_out,all,라,W,lstm,2021-02-07,-414984.0
sell_out,all,라,W,lstm,2021-02-14,-79819.0
sell_out,all,라,W,lstm,2021-02-21,-72457.0
sell_out,all,라,W,lstm,2021-02-28,262014.0
sell_out,all,라,W,lstm,2021-03-07,566704.0
sell_out,all,라,W,lstm,2021-03-14,-329986.0
sell_out,all,라,W,lstm,2021-03-21,968809.0
sell_out,all,라,W,lstm,2021-03-28,-383207.0
sell_out,all,마,W,lstm,2021-01-10,-165586.0
sell_out,all,마,W,lstm,2021-01-17,-797477.0
sell_out,all,마,W,lstm,2021-01-24,-1509806.0
sell_out,all,마,W,lstm,2021-01-31,-1830836.0
sell_out,all,마,W,lstm,2021-02-07,1729557.0
sell_out,all,마,W,lstm,2021-02-14,-438943.0
sell_out,all,마,W,lstm,2021-02-21,2053128.0
sell_out,all,마,W,lstm,2021-02-28,-2039694.0
sell_out,all,마,W,lstm,2021-03-07,808495.0
sell_out,all,마,W,lstm,2021-03-14,157187.0
