sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_out,all,가,W,lstm_vn,2021-02-07,20556.0
sell_out,all,가,W,lstm_vn,2021-02-14,20565.0
sell_out,all,가,W,lstm_vn,2021-02-21,20686.0
sell_out,all,가,W,lstm_vn,2021-02-28,20847.0
sell_out,all,가,W,lstm_vn,2021-03-07,20768.0
sell_out,all,가,W,lstm_vn,2021-03-14,20706.0
sell_out,all,가,W,lstm_vn,2021-03-21,21196.0
sell_out,all,가,W,lstm_vn,2021-03-28,20899.0
sell_out,all,다,W,lstm_vn,2021-01-10,53803.0
sell_out,all,다,W,lstm_vn,2021-01-17,69333.0
sell_out,all,다,W,lstm_vn,2021-01-24,76944.0
sell_out,all,다,W,lstm_vn,2021-01-31,82373.0
sell_out,all,다,W,lstm_vn,2021-02-07,84117.0
sell_out,all,다,W,lstm_vn,2021-02-14,79601.0
sell_out,all,다,W,lstm_vn,2021-02-21,71440.0
sell_out,all,다,W,lstm_vn,2021-02-28,64381.0
sell_out,all,다,W,lstm_vn,2021-03-07,59599.0
sell_out,all,다,W,lstm_vn,2021-03-14,54975.0
sell_out,all,다,W,lstm_vn,2021-03-21,55066.0
sell_out,all,다,W,lstm_vn,2021-03-28,49265.0
sell_out,all,나,W,lstm_vn,2021-01-10,8031.0
sell_out,all,나,W,lstm_vn,2021-01-17,9079.0
sell_out,all,나,W,lstm_vn,2021-01-24,9720.0
sell_out,all,나,W,lstm_vn,2021-01-31,9959.0
sell_out,all,나,W,lstm_vn,2021-02-07,10013.0
sell_out,all,나,W,lstm_vn,2021-02-14,10103.0
sell_out,all,나,W,lstm_vn,2021-02-21,10162.0
sell_out,all,나,W,lstm_vn,2021-02-28,10178.0
sell_out,all,나,W,lstm_vn,2021-03-07,10314.0
sell_out,all,나,W,lstm_vn,2021-03-14,10258.0
sell_out,all,나,W,lstm_vn,2021-03-21,10298.0
sell_out,all,나,W,lstm_vn,2021-03-28,10219.0
sell_out,all,라,W,lstm_vn,2021-01-10,1848.0
sell_out,all,라,W,lstm_vn,2021-01-17,2260.0
sell_out,all,라,W,lstm_vn,2021-01-24,2483.0
sell_out,all,라,W,lstm_vn,2021-01-31,2499.0
sell_out,all,라,W,lstm_vn,2021-02-07,2410.0
sell_out,all,라,W,lstm_vn,2021-02-14,2234.0
sell_out,all,라,W,lstm_vn,2021-02-21,1972.0
sell_out,all,라,W,lstm_vn,2021-02-28,1700.0
sell_out,all,라,W,lstm_vn,2021-03-07,1496.0
sell_out,all,라,W,lstm_vn,2021-03-14,1343.0
sell_out,all,라,W,lstm_vn,2021-03-21,1323.0
sell_out,all,라,W,lstm_vn,2021-03-28,1311.0
sell_out,all,마,W,lstm_vn,2021-01-10,41621.0
sell_out,all,마,W,lstm_vn,2021-01-17,48007.0
sell_out,all,마,W,lstm_vn,2021-01-24,61088.0
sell_out,all,마,W,lstm_vn,2021-01-31,64721.0
sell_out,all,마,W,lstm_vn,2021-02-07,57133.0
sell_out,all,마,W,lstm_vn,2021-02-14,53116.0
sell_out,all,마,W,lstm_vn,2021-02-21,46475.0
sell_out,all,마,W,lstm_vn,2021-02-28,38243.0
sell_out,all,마,W,lstm_vn,2021-03-07,33286.0
sell_out,all,마,W,lstm_vn,2021-03-14,29582.0
sell_out,all,마,W,lstm_vn,2021-03-21,29553.0
sell_out,all,마,W,lstm_vn,2021-03-28,31337.0
sell_out,all,all,W,lstm_vn,2021-01-10,143896.0
sell_out,all,all,W,lstm_vn,2021-01-17,170051.0
sell_out,all,all,W,lstm_vn,2021-01-24,193745.0
sell_out,all,all,W,lstm_vn,2021-01-31,196247.0
sell_out,all,all,W,lstm_vn,2021-02-07,189673.0
sell_out,all,all,W,lstm_vn,2021-02-14,185172.0
sell_out,all,all,W,lstm_vn,2021-02-21,174639.0
sell_out,all,all,W,lstm_vn,2021-02-28,164617.0
sell_out,all,all,W,lstm_vn,2021-03-07,160659.0
sell_out,all,all,W,lstm_vn,2021-03-14,156313.0
sell_out,all,all,W,lstm_vn,2021-03-21,160398.0
sell_out,all,all,W,lstm_vn,2021-03-28,157897.0
