CHNL_CD	CUST_CD	PD_CD	PD_NM	DT	SALES	AMT	DC	STORE_PRICE
SELL-OUT	A	300	바	20180217	6,094,324	3,017	33.3	2693
SELL-OUT	A	300	바	20180218	5,827,400	2,883	33.3	2694
SELL-OUT	A	300	바	20180219	5,874,068	2,900	33.3	2701
SELL-OUT	A	300	바	20180220	5,541,888	2,735	33.3	2701
SELL-OUT	A	300	바	20180221	5,541,038	2,744	33.3	2691
SELL-OUT	A	300	바	20180222	5,951,382	2,951	33.3	2689
SELL-OUT	A	300	바	20180223	5,806,932	2,885	33.3	2683
SELL-OUT	A	300	바	20180224	6,075,258	3,004	33.3	2695
SELL-OUT	A	300	바	20180225	5,932,662	2,924	33.3	2705
SELL-OUT	A	300	바	20180226	5,356,078	2,659	33.3	2685
SELL-OUT	A	300	바	20180227	5,731,096	2,845	33.3	2685
SELL-OUT	A	300	바	20180228	5,760,894	2,857	33.3	2687
SELL-OUT	A	300	바	20180301	5,182,444	2,566	33.3	2693
SELL-OUT	A	300	바	20180302	5,229,364	2,602	33.3	2679
SELL-OUT	A	300	바	20180303	5,192,294	2,570	33.3	2693
SELL-OUT	A	300	바	20180304	4,785,914	2,373	33.3	2689
SELL-OUT	A	300	바	20180305	4,836,020	2,396	33.3	2690
SELL-OUT	A	300	바	20180306	5,295,484	2,630	33.3	2683
SELL-OUT	A	300	바	20180307	5,441,492	2,692	33.3	2694
SELL-OUT	A	300	바	20180308	5,669,622	2,817	33.3	2683
SELL-OUT	A	300	바	20180309	5,880,044	2,932	33.3	2673
SELL-OUT	A	300	바	20180310	6,270,154	3,108	33.3	2689
SELL-OUT	A	300	바	20180311	6,042,404	2,999	33.3	2686
SELL-OUT	A	300	바	20180312	5,644,852	2,810	33.3	2678
SELL-OUT	A	300	바	20180313	8,071,838	4,012	33.3	2682
SELL-OUT	A	300	바	20180314	18,130,732	9,018	33.3	2681
SELL-OUT	A	300	바	20180315	6,995,678	3,479	33.3	2681
SELL-OUT	A	300	바	20180316	5,967,854	2,953	33.3	2694
SELL-OUT	A	300	바	20180317	5,887,878	2,919	33.3	2689
SELL-OUT	A	300	바	20180318	5,032,858	2,495	33.3	2689
SELL-OUT	A	300	바	20180319	5,146,058	2,565	33.3	2674
SELL-OUT	A	300	바	20180320	5,453,878	2,704	33.3	2689
SELL-OUT	A	300	바	20180321	5,704,016	2,835	33.3	2682
SELL-OUT	A	300	바	20180322	5,401,750	2,683	33.3	2683
SELL-OUT	A	300	바	20180323	5,636,464	2,806	33.3	2678
SELL-OUT	A	300	바	20180324	5,606,318	2,784	33.3	2685
SELL-OUT	A	300	바	20180325	5,259,488	2,611	33.3	2685
SELL-OUT	A	300	바	20180326	4,974,230	2,476	33.3	2678
SELL-OUT	A	300	바	20180327	4,907,264	2,443	33.3	2678
SELL-OUT	A	300	바	20180328	5,031,334	2,504	33.3	2678
SELL-OUT	A	300	바	20180329	4,762,876	2,372	33.3	2677
SELL-OUT	A	300	바	20180330	5,039,630	2,511	33.3	2675
SELL-OUT	A	300	바	20180331	5,452,714	2,706	33.3	2686
SELL-OUT	A	300	바	20180401	4,372,038	2,155	0	2029
SELL-OUT	A	300	바	20180402	3,713,294	1,843	0	2015
SELL-OUT	A	300	바	20180403	3,831,304	1,903	0	2013
SELL-OUT	A	300	바	20180404	4,164,626	2,069	0	2013
SELL-OUT	A	300	바	20180405	4,432,008	2,202	0	2013
SELL-OUT	A	300	바	20180406	4,683,628	2,330	0	2010
SELL-OUT	A	300	바	20180407	4,897,054	2,445	0	2003
SELL-OUT	A	300	바	20180408	4,658,474	2,312	0	2015
SELL-OUT	A	300	바	20180409	4,000,118	1,995	0	2005
SELL-OUT	A	300	바	20180410	4,002,522	1,990	0	2011
SELL-OUT	A	300	바	20180411	4,435,278	2,201	0	2015
SELL-OUT	A	300	바	20180412	4,175,214	2,075	0	2012
SELL-OUT	A	300	바	20180413	4,256,334	2,117	0	2011
SELL-OUT	A	300	바	20180414	4,757,270	2,364	0	2012
SELL-OUT	A	300	바	20180415	4,457,062	2,213	0	2014
SELL-OUT	A	300	바	20180416	3,713,206	1,849	0	2008
SELL-OUT	A	300	바	20180417	3,964,934	2,004	0	1979
SELL-OUT	A	300	바	20180418	3,834,652	1,912	0	2006
SELL-OUT	A	300	바	20180419	3,851,874	1,922	0	2004
SELL-OUT	A	300	바	20180420	3,620,400	1,833	0	1975
SELL-OUT	A	300	바	20180421	3,774,070	1,880	0	2007
SELL-OUT	A	300	바	20180422	4,079,602	2,020	0	2020
SELL-OUT	A	300	바	20180423	3,909,574	1,938	0	2017
SELL-OUT	A	300	바	20180424	4,108,004	2,042	0	2012
SELL-OUT	A	300	바	20180425	3,820,538	1,892	0	2019
SELL-OUT	A	300	바	20180426	3,492,506	1,737	0	2011
SELL-OUT	A	300	바	20180427	3,536,310	1,755	0	2015
SELL-OUT	A	300	바	20180428	3,650,410	1,802	0	2026
SELL-OUT	A	300	바	20180429	3,407,826	1,684	0	2024
SELL-OUT	A	300	바	20180430	3,072,688	1,521	0	2020
SELL-OUT	A	300	바	20180501	4,154,792	2,064	0	2013
SELL-OUT	A	300	바	20180502	4,177,202	2,078	0	2010
SELL-OUT	A	300	바	20180503	4,189,090	2,084	0	2010
SELL-OUT	A	300	바	20180504	3,852,422	1,932	0	1994
SELL-OUT	A	300	바	20180505	3,854,208	1,914	0	2014
SELL-OUT	A	300	바	20180506	3,665,542	1,813	0	2022
SELL-OUT	A	300	바	20180507	3,125,924	1,555	0	2010
SELL-OUT	A	300	바	20180508	3,563,056	1,762	0	2022
SELL-OUT	A	300	바	20180509	3,287,092	1,631	0	2015
SELL-OUT	A	300	바	20180510	3,196,892	1,585	0	2017
SELL-OUT	A	300	바	20180511	3,106,808	1,537	0	2021
SELL-OUT	A	300	바	20180512	3,460,384	1,703	0	2032
SELL-OUT	A	300	바	20180513	3,332,422	1,649	0	2021
SELL-OUT	A	300	바	20180514	2,735,050	1,346	0	2032
SELL-OUT	A	300	바	20180515	2,804,888	1,384	0	2027
SELL-OUT	A	300	바	20180516	2,662,078	1,319	0	2018
SELL-OUT	A	300	바	20180517	2,503,558	1,236	0	2026
SELL-OUT	A	300	바	20180518	3,009,802	1,491	0	2019
SELL-OUT	A	300	바	20180519	3,030,972	1,483	0	2044
SELL-OUT	A	300	바	20180520	2,951,424	1,449	0	2037
SELL-OUT	A	300	바	20180521	2,602,608	1,309	0	1988
SELL-OUT	A	300	바	20180522	2,364,754	1,158	0	2042
SELL-OUT	A	300	바	20180523	2,253,834	1,111	0	2029
SELL-OUT	A	300	바	20180524	2,338,308	1,145	0	2042
SELL-OUT	A	300	바	20180525	2,379,660	1,175	0	2025
SELL-OUT	A	300	바	20180526	2,184,718	1,067	0	2048
SELL-OUT	A	300	바	20180527	2,319,004	1,136	0	2041
SELL-OUT	A	300	바	20180528	1,927,748	948	0	2033
SELL-OUT	A	300	바	20180529	2,089,554	1,027	0	2035
SELL-OUT	A	300	바	20180530	2,277,382	1,114	0	2044
SELL-OUT	A	300	바	20180531	2,216,842	1,083	0	2047
SELL-OUT	A	300	바	20180601	2,349,430	1,147	33.3	2730
SELL-OUT	A	300	바	20180602	2,457,782	1,192	33.3	2749
SELL-OUT	A	300	바	20180603	2,210,416	1,078	33.3	2733
SELL-OUT	A	300	바	20180604	1,980,392	965	33.3	2735
SELL-OUT	A	300	바	20180605	2,251,002	1,099	33.3	2730
SELL-OUT	A	300	바	20180606	1,932,946	952	33.3	2706
SELL-OUT	A	300	바	20180607	2,011,924	978	33.3	2742
SELL-OUT	A	300	바	20180608	1,949,266	948	33.3	2741
SELL-OUT	A	300	바	20180609	2,249,926	1,096	33.3	2737
SELL-OUT	A	300	바	20180610	2,188,072	1,062	33.3	2746
SELL-OUT	A	300	바	20180611	2,080,290	1,019	33.3	2722
SELL-OUT	A	300	바	20180612	2,100,184	1,016	33.3	2755
SELL-OUT	A	300	바	20180613	2,097,888	1,019	33.3	2745
SELL-OUT	A	300	바	20180614	2,063,174	1,010	33.3	2723
SELL-OUT	A	300	바	20180615	2,174,768	1,054	33.3	2750
SELL-OUT	A	300	바	20180616	2,151,376	1,044	33.3	2747
SELL-OUT	A	300	바	20180617	2,027,696	987	33.3	2738
SELL-OUT	A	300	바	20180618	1,718,890	832	33.3	2754
SELL-OUT	A	300	바	20180619	1,872,166	913	33.3	2734
SELL-OUT	A	300	바	20180620	1,785,356	862	33.3	2761
SELL-OUT	A	300	바	20180621	1,809,310	879	33.3	2743
SELL-OUT	A	300	바	20180622	1,659,900	812	33.3	2725
SELL-OUT	A	300	바	20180623	1,521,916	738	33.3	2749
SELL-OUT	A	300	바	20180624	1,544,224	740	33.3	2782
SELL-OUT	A	300	바	20180625	1,547,942	749	33.3	2755
SELL-OUT	A	300	바	20180626	1,693,546	818	33.3	2759
SELL-OUT	A	300	바	20180627	1,763,956	849	33.3	2770
SELL-OUT	A	300	바	20180628	1,637,570	797	33.3	2739
SELL-OUT	A	300	바	20180629	1,751,244	844	33.3	2766
SELL-OUT	A	300	바	20180630	1,938,014	931	33.3	2775
SELL-OUT	A	300	바	20180701	1,431,228	687	33.3	2777
SELL-OUT	A	300	바	20180702	1,489,300	709	33.3	2801
SELL-OUT	A	300	바	20180703	1,564,528	749	33.3	2785
SELL-OUT	A	300	바	20180704	1,795,036	861	33.3	2779
SELL-OUT	A	300	바	20180705	2,172,294	1,057	33.3	2739
SELL-OUT	A	300	바	20180706	2,356,184	1,154	33.3	2722
SELL-OUT	A	300	바	20180707	2,438,720	1,194	33.3	2722
SELL-OUT	A	300	바	20180708	2,609,406	1,285	33.3	2707
SELL-OUT	A	300	바	20180709	2,559,172	1,250	33.3	2729
SELL-OUT	A	300	바	20180710	2,412,898	1,186	33.3	2711
SELL-OUT	A	300	바	20180711	2,432,882	1,192	33.3	2721
SELL-OUT	A	300	바	20180712	2,199,150	1,079	33.3	2717
SELL-OUT	A	300	바	20180713	2,127,714	1,050	33.3	2701
SELL-OUT	A	300	바	20180714	2,396,398	1,174	33.3	2721
SELL-OUT	A	300	바	20180715	2,185,316	1,075	33.3	2710
SELL-OUT	A	300	바	20180716	2,049,352	1,012	33.3	2699
SELL-OUT	A	300	바	20180717	2,130,688	1,048	33.3	2710
SELL-OUT	A	300	바	20180718	2,051,408	1,016	33.3	2691
SELL-OUT	A	300	바	20180719	2,224,558	1,103	33.3	2689
SELL-OUT	A	300	바	20180720	2,143,824	1,053	33.3	2714
SELL-OUT	A	300	바	20180721	2,230,430	1,102	33.3	2698
SELL-OUT	A	300	바	20180722	2,367,004	1,163	33.3	2713
SELL-OUT	A	300	바	20180723	1,892,410	929	33.3	2715
SELL-OUT	A	300	바	20180724	1,901,796	939	33.3	2699
SELL-OUT	A	300	바	20180725	2,068,828	1,027	33.3	2685
SELL-OUT	A	300	바	20180726	2,267,936	1,120	33.3	2699
SELL-OUT	A	300	바	20180727	2,160,522	1,074	33.3	2682
SELL-OUT	A	300	바	20180728	2,333,182	1,159	33.3	2683
SELL-OUT	A	300	바	20180729	2,174,774	1,076	33.3	2694
SELL-OUT	A	300	바	20180730	2,101,896	1,037	33.3	2702
SELL-OUT	A	300	바	20180731	2,084,170	1,030	33.3	2697
SELL-OUT	A	300	바	20180801	2,235,014	1,103	0	2026
SELL-OUT	A	300	바	20180802	2,162,876	1,068	0	2025
SELL-OUT	A	300	바	20180803	2,130,272	1,055	0	2019
SELL-OUT	A	300	바	20180804	2,182,774	1,079	0	2023
SELL-OUT	A	300	바	20180805	2,159,118	1,063	0	2031
SELL-OUT	A	300	바	20180806	2,067,986	1,019	0	2029
SELL-OUT	A	300	바	20180807	2,342,714	1,163	0	2014
SELL-OUT	A	300	바	20180808	2,219,134	1,096	0	2025
SELL-OUT	A	300	바	20180809	2,359,008	1,167	0	2021
SELL-OUT	A	300	바	20180810	2,496,856	1,237	0	2018
SELL-OUT	A	300	바	20180811	2,499,572	1,241	0	2014
SELL-OUT	A	300	바	20180812	2,646,430	1,317	0	2009
SELL-OUT	A	300	바	20180813	2,184,018	1,082	0	2019
SELL-OUT	A	300	바	20180814	2,141,662	1,055	0	2030
SELL-OUT	A	300	바	20180815	2,340,492	1,157	0	2023
SELL-OUT	A	300	바	20180816	2,317,948	1,144	0	2026
SELL-OUT	A	300	바	20180817	2,702,306	1,338	0	2020
SELL-OUT	A	300	바	20180818	2,925,306	1,447	0	2022
SELL-OUT	A	300	바	20180819	2,676,584	1,319	0	2029
SELL-OUT	A	300	바	20180820	2,508,282	1,242	0	2020
SELL-OUT	A	300	바	20180821	2,584,896	1,285	0	2012
SELL-OUT	A	300	바	20180822	2,494,134	1,242	0	2008
SELL-OUT	A	300	바	20180823	2,797,952	1,393	0	2009
SELL-OUT	A	300	바	20180824	2,727,338	1,353	0	2016
SELL-OUT	A	300	바	20180825	3,159,526	1,566	0	2018
SELL-OUT	A	300	바	20180826	3,278,050	1,623	0	2020
SELL-OUT	A	300	바	20180827	2,792,212	1,382	0	2020
SELL-OUT	A	300	바	20180828	2,856,054	1,421	0	2010
SELL-OUT	A	300	바	20180829	2,758,870	1,371	0	2012
SELL-OUT	A	300	바	20180830	2,951,338	1,473	0	2004
SELL-OUT	A	300	바	20180831	3,055,914	1,513	0	2020
SELL-OUT	A	300	바	20180901	3,265,430	1,618	0	2018
SELL-OUT	A	300	바	20180902	3,021,908	1,502	0	2012
SELL-OUT	A	300	바	20180903	2,675,548	1,329	0	2013
SELL-OUT	A	300	바	20180904	3,186,830	1,579	0	2018
SELL-OUT	A	300	바	20180905	3,148,668	1,563	0	2015
SELL-OUT	A	300	바	20180906	3,059,158	1,520	0	2013
SELL-OUT	A	300	바	20180907	3,248,728	1,617	0	2009
SELL-OUT	A	300	바	20180908	3,396,038	1,687	0	2013
SELL-OUT	A	300	바	20180909	3,411,520	1,692	0	2016
SELL-OUT	A	300	바	20180910	2,881,932	1,430	0	2015
SELL-OUT	A	300	바	20180911	3,019,554	1,503	0	2009
SELL-OUT	A	300	바	20180912	3,135,778	1,562	0	2008
SELL-OUT	A	300	바	20180913	3,032,126	1,511	0	2007
SELL-OUT	A	300	바	20180914	3,152,802	1,572	0	2006
SELL-OUT	A	300	바	20180915	3,628,874	1,804	0	2012
SELL-OUT	A	300	바	20180916	3,245,470	1,611	0	2015
SELL-OUT	A	300	바	20180917	2,853,100	1,416	0	2015
SELL-OUT	A	300	바	20180918	3,082,072	1,535	0	2008
SELL-OUT	A	300	바	20180919	3,341,612	1,664	0	2008
SELL-OUT	A	300	바	20180920	3,643,064	1,812	0	2011
SELL-OUT	A	300	바	20180921	3,383,358	1,684	0	2009
SELL-OUT	A	300	바	20180922	3,237,846	1,613	0	2007
SELL-OUT	A	300	바	20180923	3,490,960	1,731	0	2017
SELL-OUT	A	300	바	20180924	3,875,912	1,927	0	2011
SELL-OUT	A	300	바	20180925	3,390,856	1,692	0	2004
SELL-OUT	A	300	바	20180926	3,112,686	1,551	0	2007
SELL-OUT	A	300	바	20180927	2,866,186	1,423	0	2014
SELL-OUT	A	300	바	20180928	3,085,524	1,535	0	2010
SELL-OUT	A	300	바	20180929	3,105,854	1,541	0	2015
SELL-OUT	A	300	바	20180930	3,319,290	1,647	0	2015
SELL-OUT	A	300	바	20181001	3,250,388	1,616	0	2011
SELL-OUT	A	300	바	20181002	3,417,988	1,697	0	2014
SELL-OUT	A	300	바	20181003	3,167,492	1,573	0	2014
SELL-OUT	A	300	바	20181004	3,055,176	1,515	0	2017
SELL-OUT	A	300	바	20181005	3,136,074	1,548	0	2026
SELL-OUT	A	300	바	20181006	3,116,778	1,543	0	2020
SELL-OUT	A	300	바	20181007	3,224,492	1,602	0	2013
SELL-OUT	A	300	바	20181008	3,224,292	1,596	0	2020
SELL-OUT	A	300	바	20181009	3,338,410	1,665	0	2005
SELL-OUT	A	300	바	20181010	3,469,216	1,727	0	2009
SELL-OUT	A	300	바	20181011	3,533,390	1,763	0	2004
SELL-OUT	A	300	바	20181012	3,740,924	1,871	0	1999
SELL-OUT	A	300	바	20181013	3,984,828	1,981	0	2012
SELL-OUT	A	300	바	20181014	3,835,972	1,919	0	1999
SELL-OUT	A	300	바	20181015	3,294,110	1,640	0	2009
SELL-OUT	A	300	바	20181016	3,662,282	1,825	0	2007
SELL-OUT	A	300	바	20181017	3,492,926	1,740	0	2007
SELL-OUT	A	300	바	20181018	3,605,294	1,801	0	2002
SELL-OUT	A	300	바	20181019	3,725,992	1,864	0	1999
SELL-OUT	A	300	바	20181020	3,836,768	1,911	0	2008
SELL-OUT	A	300	바	20181021	3,672,806	1,829	0	2008
SELL-OUT	A	300	바	20181022	3,350,992	1,666	0	2011
SELL-OUT	A	300	바	20181023	3,397,436	1,707	0	1990
SELL-OUT	A	300	바	20181024	3,490,172	1,743	0	2002
SELL-OUT	A	300	바	20181025	3,269,672	1,634	0	2001
SELL-OUT	A	300	바	20181026	3,612,120	1,809	0	1997
SELL-OUT	A	300	바	20181027	3,781,130	1,882	0	2009
SELL-OUT	A	300	바	20181028	3,694,970	1,842	0	2006
SELL-OUT	A	300	바	20181029	3,209,648	1,612	0	1991
SELL-OUT	A	300	바	20181030	3,510,836	1,750	0	2006
SELL-OUT	A	300	바	20181031	3,400,578	1,697	0	2004
SELL-OUT	A	300	바	20181101	3,597,100	1,800	33.3	2663
SELL-OUT	A	300	바	20181102	3,587,946	1,795	33.3	2665
SELL-OUT	A	300	바	20181103	3,761,670	1,887	33.3	2657
SELL-OUT	A	300	바	20181104	3,607,074	1,810	33.3	2657
SELL-OUT	A	300	바	20181105	3,425,262	1,718	33.3	2658
SELL-OUT	A	300	바	20181106	3,520,848	1,763	33.3	2662
SELL-OUT	A	300	바	20181107	3,731,360	1,869	33.3	2661
SELL-OUT	A	300	바	20181108	3,660,902	1,834	33.3	2661
SELL-OUT	A	300	바	20181109	3,984,372	1,995	33.3	2662
SELL-OUT	A	300	바	20181110	4,882,446	2,442	33.3	2665
SELL-OUT	A	300	바	20181111	4,965,318	2,486	33.3	2662
SELL-OUT	A	300	바	20181112	3,248,232	1,634	33.3	2650
SELL-OUT	A	300	바	20181113	3,401,102	1,710	33.3	2651
SELL-OUT	A	300	바	20181114	4,223,532	2,107	33.3	2673
SELL-OUT	A	300	바	20181115	3,761,846	1,877	33.3	2671
SELL-OUT	A	300	바	20181116	3,406,850	1,705	33.3	2663
SELL-OUT	A	300	바	20181117	3,738,830	1,859	33.3	2681
SELL-OUT	A	300	바	20181118	3,560,778	1,776	33.3	2673
SELL-OUT	A	300	바	20181119	3,326,936	1,659	33.3	2673
SELL-OUT	A	300	바	20181120	3,379,606	1,690	33.3	2666
SELL-OUT	A	300	바	20181121	3,714,364	1,848	33.3	2679
SELL-OUT	A	300	바	20181122	3,755,536	1,888	33.3	2651
SELL-OUT	A	300	바	20181123	3,881,938	1,941	33.3	2666
SELL-OUT	A	300	바	20181124	3,992,386	1,997	33.3	2665
SELL-OUT	A	300	바	20181125	4,136,890	2,069	33.3	2665
SELL-OUT	A	300	바	20181126	3,621,606	1,810	33.3	2667
SELL-OUT	A	300	바	20181127	3,629,474	1,816	33.3	2665
SELL-OUT	A	300	바	20181128	3,805,850	1,903	33.3	2666
SELL-OUT	A	300	바	20181129	4,035,860	2,019	33.3	2665
SELL-OUT	A	300	바	20181130	3,995,768	1,999	33.3	2665
SELL-OUT	A	300	바	20181201	4,438,820	2,217	33.3	2669
SELL-OUT	A	300	바	20181202	4,307,930	2,149	33.3	2673
SELL-OUT	A	300	바	20181203	3,986,476	1,994	33.3	2665
SELL-OUT	A	300	바	20181204	4,104,902	2,049	33.3	2670
SELL-OUT	A	300	바	20181205	4,256,596	2,141	33.3	2650
SELL-OUT	A	300	바	20181206	4,439,164	2,217	33.3	2669
SELL-OUT	A	300	바	20181207	4,564,698	2,277	33.3	2673
SELL-OUT	A	300	바	20181208	4,834,408	2,425	33.3	2658
SELL-OUT	A	300	바	20181209	4,644,990	2,324	33.3	2665
SELL-OUT	A	300	바	20181210	4,620,792	2,317	33.3	2658
SELL-OUT	A	300	바	20181211	4,959,908	2,485	33.3	2661
SELL-OUT	A	300	바	20181212	4,806,872	2,405	33.3	2665
SELL-OUT	A	300	바	20181213	4,606,610	2,306	33.3	2663
SELL-OUT	A	300	바	20181214	4,913,080	2,454	33.3	2669
SELL-OUT	A	300	바	20181215	4,813,798	2,407	33.3	2666
SELL-OUT	A	300	바	20181216	4,670,834	2,336	33.3	2666
SELL-OUT	A	300	바	20181217	4,380,402	2,185	33.3	2673
SELL-OUT	A	300	바	20181218	4,415,398	2,211	33.3	2662
SELL-OUT	A	300	바	20181219	4,370,210	2,195	33.3	2654
SELL-OUT	A	300	바	20181220	4,347,504	2,182	33.3	2655
SELL-OUT	A	300	바	20181221	4,436,838	2,216	33.3	2669
SELL-OUT	A	300	바	20181222	4,232,152	2,121	33.3	2659
SELL-OUT	A	300	바	20181223	4,268,384	2,137	33.3	2662
SELL-OUT	A	300	바	20181224	4,499,084	2,255	33.3	2659
SELL-OUT	A	300	바	20181225	3,976,110	1,990	33.3	2663
SELL-OUT	A	300	바	20181226	4,116,922	2,062	33.3	2662
SELL-OUT	A	300	바	20181227	4,003,148	2,010	33.3	2655
SELL-OUT	A	300	바	20181228	4,352,504	2,179	33.3	2662
SELL-OUT	A	300	바	20181229	4,109,640	2,060	33.3	2659
SELL-OUT	A	300	바	20181230	3,850,154	1,926	33.3	2665
SELL-OUT	A	300	바	20181231	4,178,354	2,095	33.3	2658
SELL-OUT	A	300	바	20190101	4,135,058	2,067	33.3	2667
SELL-OUT	A	300	바	20190102	3,891,506	1,950	33.3	2661
SELL-OUT	A	300	바	20190103	3,957,842	1,988	33.3	2654
SELL-OUT	A	300	바	20190104	4,433,456	2,223	33.3	2658
SELL-OUT	A	300	바	20190105	4,168,096	2,087	33.3	2662
SELL-OUT	A	300	바	20190106	4,083,162	2,038	33.3	2671
SELL-OUT	A	300	바	20190107	4,052,130	2,032	33.3	2658
SELL-OUT	A	300	바	20190108	4,231,970	2,130	33.3	2649
SELL-OUT	A	300	바	20190109	4,118,596	2,069	33.3	2654
SELL-OUT	A	300	바	20190110	4,279,238	2,147	33.3	2657
SELL-OUT	A	300	바	20190111	4,582,230	2,301	33.3	2654
SELL-OUT	A	300	바	20190112	4,534,564	2,273	33.3	2659
SELL-OUT	A	300	바	20190113	4,336,682	2,171	33.3	2663
SELL-OUT	A	300	바	20190114	4,008,088	2,015	33.3	2651
SELL-OUT	A	300	바	20190115	4,354,792	2,183	33.3	2659
SELL-OUT	A	300	바	20190116	4,488,364	2,253	33.3	2655
SELL-OUT	A	300	바	20190117	4,592,016	2,306	33.3	2654
SELL-OUT	A	300	바	20190118	4,634,712	2,324	33.3	2658
SELL-OUT	A	300	바	20190119	4,557,170	2,287	33.3	2657
SELL-OUT	A	300	바	20190120	4,685,252	2,347	33.3	2661
SELL-OUT	A	300	바	20190121	4,249,168	2,133	33.3	2655
SELL-OUT	A	300	바	20190122	4,800,654	2,409	33.3	2657
SELL-OUT	A	300	바	20190123	4,458,548	2,242	33.3	2651
SELL-OUT	A	300	바	20190124	4,575,434	2,297	33.3	2655
SELL-OUT	A	300	바	20190125	4,769,996	2,394	33.3	2655
SELL-OUT	A	300	바	20190126	4,981,628	2,507	33.3	2649
SELL-OUT	A	300	바	20190127	4,676,794	2,346	33.3	2658
SELL-OUT	A	300	바	20190128	4,799,992	2,411	33.3	2654
SELL-OUT	A	300	바	20190129	4,572,210	2,299	33.3	2651
SELL-OUT	A	300	바	20190130	4,778,460	2,398	33.3	2657
SELL-OUT	A	300	바	20190131	4,848,352	2,445	33.3	2643
SELL-OUT	A	300	바	20190201	4,482,746	2,249	33.3	2657
SELL-OUT	A	300	바	20190202	4,000,494	2,007	33.3	2657
SELL-OUT	A	300	바	20190203	3,906,334	1,958	33.3	2659
SELL-OUT	A	300	바	20190204	3,936,912	1,973	33.3	2659
SELL-OUT	A	300	바	20190205	4,717,284	2,368	33.3	2655
SELL-OUT	A	300	바	20190206	3,953,298	1,983	33.3	2658
SELL-OUT	A	300	바	20190207	4,436,830	2,225	33.3	2658
SELL-OUT	A	300	바	20190208	4,660,080	2,340	33.3	2654
SELL-OUT	A	300	바	20190209	4,717,864	2,382	33.3	2641
SELL-OUT	A	300	바	20190210	5,373,142	2,708	33.3	2645
SELL-OUT	A	300	바	20190211	5,032,408	2,537	33.3	2645
SELL-OUT	A	300	바	20190212	6,200,608	3,129	33.3	2642
SELL-OUT	A	300	바	20190213	12,208,158	6,161	33.3	2642
SELL-OUT	A	300	바	20190214	29,834,740	15,058	33.3	2641
SELL-OUT	A	300	바	20190215	8,182,532	4,112	33.3	2653
SELL-OUT	A	300	바	20190216	5,672,366	2,847	33.3	2655
SELL-OUT	A	300	바	20190217	4,799,790	2,415	33.3	2649
SELL-OUT	A	300	바	20190218	4,196,548	2,111	33.3	2650
SELL-OUT	A	300	바	20190219	3,971,558	1,993	33.3	2657
SELL-OUT	A	300	바	20190220	4,416,206	2,220	33.3	2651
SELL-OUT	A	300	바	20190221	4,224,190	2,126	33.3	2649
SELL-OUT	A	300	바	20190222	4,330,278	2,184	33.3	2643
SELL-OUT	A	300	바	20190223	4,389,594	2,202	33.3	2657
SELL-OUT	A	300	바	20190224	4,213,252	2,120	33.3	2649
SELL-OUT	A	300	바	20190225	3,787,584	1,901	33.3	2655
SELL-OUT	A	300	바	20190226	4,055,564	2,040	33.3	2650
SELL-OUT	A	300	바	20190227	3,837,438	1,927	33.3	2654
SELL-OUT	A	300	바	20190228	4,129,224	2,080	33.3	2646
SELL-OUT	A	300	바	20190301	4,100,326	2,058	33.3	2655
SELL-OUT	A	300	바	20190302	4,026,594	2,020	33.3	2657
SELL-OUT	A	300	바	20190303	3,895,630	1,954	33.3	2658
SELL-OUT	A	300	바	20190304	3,867,630	1,941	33.3	2657
SELL-OUT	A	300	바	20190305	3,935,114	1,978	33.3	2651
SELL-OUT	A	300	바	20190306	4,155,984	2,087	33.3	2654
SELL-OUT	A	300	바	20190307	4,430,296	2,225	33.3	2654
SELL-OUT	A	300	바	20190308	4,529,026	2,277	33.3	2651
SELL-OUT	A	300	바	20190309	4,595,980	2,305	33.3	2658
SELL-OUT	A	300	바	20190310	4,218,714	2,121	33.3	2651
SELL-OUT	A	300	바	20190311	4,238,856	2,139	33.3	2642
SELL-OUT	A	300	바	20190312	4,631,856	2,332	33.3	2647
SELL-OUT	A	300	바	20190313	6,801,714	3,430	33.3	2643
SELL-OUT	A	300	바	20190314	15,940,614	8,023	33.3	2649
SELL-OUT	A	300	바	20190315	5,979,228	3,006	33.3	2651
SELL-OUT	A	300	바	20190316	5,006,758	2,518	33.3	2650
SELL-OUT	A	300	바	20190317	4,481,790	2,253	33.3	2651
SELL-OUT	A	300	바	20190318	4,182,092	2,101	33.3	2654
SELL-OUT	A	300	바	20190319	4,144,894	2,083	33.3	2653
SELL-OUT	A	300	바	20190320	3,983,332	2,004	33.3	2650
SELL-OUT	A	300	바	20190321	4,315,422	2,179	33.3	2639
SELL-OUT	A	300	바	20190322	4,309,218	2,170	33.3	2647
SELL-OUT	A	300	바	20190323	4,603,442	2,316	33.3	2650
SELL-OUT	A	300	바	20190324	4,356,194	2,193	33.3	2647
SELL-OUT	A	300	바	20190325	4,259,594	2,145	33.3	2647
SELL-OUT	A	300	바	20190326	4,243,714	2,136	33.3	2649
SELL-OUT	A	300	바	20190327	3,895,308	1,962	33.3	2646
SELL-OUT	A	300	바	20190328	4,225,990	2,126	33.3	2650
SELL-OUT	A	300	바	20190329	4,187,398	2,106	33.3	2650
SELL-OUT	A	300	바	20190330	4,459,134	2,245	33.3	2647
SELL-OUT	A	300	바	20190331	4,245,730	2,135	33.3	2651
