sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_out,all,바,W,lstm_vn,2021-02-21,3930173.0
sell_out,all,바,W,lstm_vn,2021-02-28,-154959.0
sell_out,all,바,W,lstm_vn,2021-03-07,-1784035.0
sell_out,all,바,W,lstm_vn,2021-03-14,2010492.0
sell_out,all,바,W,lstm_vn,2021-03-21,-1205083.0
sell_out,all,바,W,lstm_vn,2021-03-28,3160460.0
sell_out,all,가,W,lstm_vn,2021-01-10,210536.0
sell_out,all,가,W,lstm_vn,2021-01-17,1941.0
sell_out,all,가,W,lstm_vn,2021-01-24,-88449.0
sell_out,all,가,W,lstm_vn,2021-01-31,-511559.0
sell_out,all,가,W,lstm_vn,2021-02-07,863558.0
sell_out,all,가,W,lstm_vn,2021-02-14,-785001.0
sell_out,all,가,W,lstm_vn,2021-02-21,-714976.0
sell_out,all,가,W,lstm_vn,2021-02-28,-286155.0
sell_out,all,가,W,lstm_vn,2021-03-07,-81616.0
sell_out,all,가,W,lstm_vn,2021-03-14,18553.0
sell_out,all,가,W,lstm_vn,2021-03-21,-332536.0
sell_out,all,가,W,lstm_vn,2021-03-28,62789.0
sell_out,all,다,W,lstm_vn,2021-01-10,605512.0
sell_out,all,다,W,lstm_vn,2021-01-17,108387.0
sell_out,all,다,W,lstm_vn,2021-01-24,98639.0
sell_out,all,다,W,lstm_vn,2021-01-31,84194.0
sell_out,all,다,W,lstm_vn,2021-02-07,72074.0
sell_out,all,다,W,lstm_vn,2021-02-14,74396.0
sell_out,all,다,W,lstm_vn,2021-02-21,-103301.0
sell_out,all,다,W,lstm_vn,2021-02-28,-87037.0
sell_out,all,다,W,lstm_vn,2021-03-07,-80893.0
sell_out,all,다,W,lstm_vn,2021-03-14,-74437.0
sell_out,all,다,W,lstm_vn,2021-03-21,-84203.0
sell_out,all,다,W,lstm_vn,2021-03-28,-70362.0
sell_out,all,나,W,lstm_vn,2021-01-10,-93215.0
sell_out,all,나,W,lstm_vn,2021-01-17,-310355.0
sell_out,all,나,W,lstm_vn,2021-01-24,-500354.0
sell_out,all,나,W,lstm_vn,2021-01-31,-247644.0
sell_out,all,나,W,lstm_vn,2021-02-07,232673.0
